incident_id,timestamp_epoch,datetime_iso,location_id,location_name,incident_type,severity,involved_track_ids,golongan_types,speed_kmh,location_description,title,description
ALT-0008,1789807196.263,2026-09-19 15:39:56.262,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,28,Golongan VI-A,5.5,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #28),Sepeda Motor (Taat Helm) #28 melaju melawan arah arus lalu lintas underpass.
ALT-0009,1789807196.263,2026-09-19 15:39:56.262,282,Perempatan Jl. Jendral Sudirman,MOTOR_JATUH,CRITICAL,10,Golongan VI-A,5.4,Perempatan Jl. Jendral Sudirman,KECELAKAAN: Sepeda Motor Terjatuh! (#10),Sepeda motor #10 terdeteksi terjatuh/rebah di badan jalan underpass.
ALT-0010,1789807198.439,2026-09-19 15:39:58.438,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,38,Golongan VI-A,1.2,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #38),Sepeda Motor (Taat Helm) #38 terhenti di jalur underpass selama 3.0 detik.
ALT-0011,1789807198.978,2026-09-19 15:39:58.977,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,12,Golongan VI-A,0.1,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #12),Sepeda Motor (Taat Helm) #12 terhenti di jalur underpass selama 3.1 detik.
ALT-0012,1789807199.862,2026-09-19 15:39:59.861,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,28,Golongan III,0.1,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Truk 3 Gandar #28),Truk 3 Gandar #28 terhenti di jalur underpass selama 3.0 detik.
ALT-0013,1789807200.241,2026-09-19 15:40:00.241,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,33,Golongan I,0.0,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #33),Sedan/Jip/Pick-up #33 terhenti di jalur underpass selama 5.7 detik.
ALT-0014,1789807200.617,2026-09-19 15:40:00.616,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,46,Golongan I,0.0,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #46),Sedan/Jip/Pick-up #46 terhenti di jalur underpass selama 3.1 detik.
ALT-0015,1789807207.317,2026-09-19 15:40:07.316,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,128,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#128),Sepeda motor #128 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0016,1789807210.434,2026-09-19 15:40:10.433,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,128,Golongan VI-B,0.1,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Tanpa Helm) #128),Sepeda Motor (Tanpa Helm) #128 terhenti di jalur underpass selama 3.1 detik.
ALT-0017,1789807212.11,2026-09-19 15:40:12.109,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,136,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#136),Sepeda motor #136 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0018,1789807215.191,2026-09-19 15:40:15.191,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,136,Golongan VI-B,0.1,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Tanpa Helm) #136),Sepeda Motor (Tanpa Helm) #136 terhenti di jalur underpass selama 3.1 detik.
ALT-0019,1789807219.565,2026-09-19 15:40:19.565,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,144,Golongan VI-A,0.3,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #144),Sepeda Motor (Taat Helm) #144 terhenti di jalur underpass selama 3.1 detik.
ALT-0020,1789807222.198,2026-09-19 15:40:22.198,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,178,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#178),Sepeda motor #178 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0021,1789807224.371,2026-09-19 15:40:24.371,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,178,Golongan VI-B,12.7,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Tanpa Helm) #178),Sepeda Motor (Tanpa Helm) #178 melaju melawan arah arus lalu lintas underpass.
ALT-0022,1789807231.1,2026-09-19 15:40:31.100,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,263,Golongan I,8.4,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #263),Sedan/Jip/Pick-up #263 melaju melawan arah arus lalu lintas underpass.
ALT-0023,1789807231.808,2026-09-19 15:40:31.807,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,267,Golongan VI-A,0.0,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #267),Sepeda Motor (Taat Helm) #267 terhenti di jalur underpass selama 3.2 detik.
ALT-0024,1789807233.065,2026-09-19 15:40:33.064,282,Perempatan Jl. Jendral Sudirman,KENDARAAN_BERHENTI,WARNING,280,Golongan III,0.1,Perempatan Jl. Jendral Sudirman,Kendaraan Berhenti di Underpass (Truk 3 Gandar #280),Truk 3 Gandar #280 terhenti di jalur underpass selama 3.0 detik.
ALT-0025,1789807233.761,2026-09-19 15:40:33.760,282,Perempatan Jl. Jendral Sudirman,PELANGGARAN_HELM,WARNING,292,Golongan VI-B,0.0,Perempatan Jl. Jendral Sudirman,ETLE: Pengendara Motor Tanpa Helm (#292),Sepeda motor #292 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0026,1789807236.291,2026-09-19 15:40:36.290,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,287,Golongan I,9.2,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #287),Sedan/Jip/Pick-up #287 melaju melawan arah arus lalu lintas underpass.
ALT-0027,1789807238.009,2026-09-19 15:40:38.009,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,297,Golongan I,7.1,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #297),Sedan/Jip/Pick-up #297 melaju melawan arah arus lalu lintas underpass.
ALT-0028,1789807243.151,2026-09-19 15:40:43.150,282,Perempatan Jl. Jendral Sudirman,LAWAN_ARAH,CRITICAL,311,Golongan VI-A,4.6,Perempatan Jl. Jendral Sudirman,BAHAYA: Kendaraan Lawan Arah! (Sepeda Motor (Taat Helm) #311),Sepeda Motor (Taat Helm) #311 melaju melawan arah arus lalu lintas underpass.
ALT-0001,1789807865.933,2026-09-19 15:51:05.933,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,38,Golongan I,8.9,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #38),Sedan/Jip/Pick-up #38 melaju melawan arah arus lalu lintas underpass.
ALT-0002,1789807866.687,2026-09-19 15:51:06.686,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,331,Golongan I,0.0,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #331),Sedan/Jip/Pick-up #331 melaju melawan arah arus lalu lintas underpass.
ALT-0003,1789807867.638,2026-09-19 15:51:07.638,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,325,Golongan I,2.2,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #325),Sedan/Jip/Pick-up #325 terhenti di jalur underpass selama 3.1 detik.
ALT-0004,1789807867.638,2026-09-19 15:51:07.638,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,326,Golongan I,2.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #326),Sedan/Jip/Pick-up #326 terhenti di jalur underpass selama 3.1 detik.
ALT-0005,1789807867.638,2026-09-19 15:51:07.638,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,330,Golongan I,0.6,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #330),Sedan/Jip/Pick-up #330 terhenti di jalur underpass selama 3.1 detik.
ALT-0006,1789807867.638,2026-09-19 15:51:07.638,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,327,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #327),Sedan/Jip/Pick-up #327 terhenti di jalur underpass selama 3.1 detik.
ALT-0007,1789807870.708,2026-09-19 15:51:10.707,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,17,Golongan I,12.7,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #17),Sedan/Jip/Pick-up #17 melaju melawan arah arus lalu lintas underpass.
ALT-0008,1789807871.792,2026-09-19 15:51:11.792,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,341,Golongan I,2.2,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #341),Sedan/Jip/Pick-up #341 terhenti di jalur underpass selama 3.2 detik.
ALT-0009,1789807872.017,2026-09-19 15:51:12.016,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,343,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #343),Sedan/Jip/Pick-up #343 terhenti di jalur underpass selama 3.2 detik.
ALT-0010,1789807873.47,2026-09-19 15:51:13.470,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,349,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #349),Sedan/Jip/Pick-up #349 terhenti di jalur underpass selama 3.5 detik.
ALT-0011,1789807874.328,2026-09-19 15:51:14.327,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,367,Golongan I,8.5,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #367),Sedan/Jip/Pick-up #367 melaju melawan arah arus lalu lintas underpass.
ALT-0012,1789807874.573,2026-09-19 15:51:14.572,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,357,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #357),Sedan/Jip/Pick-up #357 terhenti di jalur underpass selama 3.2 detik.
ALT-0013,1789807875.563,2026-09-19 15:51:15.562,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,365,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #365),Sedan/Jip/Pick-up #365 terhenti di jalur underpass selama 3.0 detik.
ALT-0014,1789807878.369,2026-09-19 15:51:18.368,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,372,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #372),Sedan/Jip/Pick-up #372 terhenti di jalur underpass selama 4.3 detik.
ALT-0015,1789807879.244,2026-09-19 15:51:19.244,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,383,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #383),Sedan/Jip/Pick-up #383 terhenti di jalur underpass selama 3.9 detik.
ALT-0016,1789807879.695,2026-09-19 15:51:19.694,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,392,Golongan I,10.0,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Truk Kecil #392),Truk Kecil #392 melaju melawan arah arus lalu lintas underpass.
ALT-0017,1789807880.776,2026-09-19 15:51:20.776,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,350,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #350),Sedan/Jip/Pick-up #350 terhenti di jalur underpass selama 5.2 detik.
ALT-0018,1789807880.776,2026-09-19 15:51:20.776,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,390,Golongan I,2.6,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #390),Sedan/Jip/Pick-up #390 melaju melawan arah arus lalu lintas underpass.
ALT-0019,1789807880.992,2026-09-19 15:51:20.991,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,393,Golongan I,6.9,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #393),Sedan/Jip/Pick-up #393 melaju melawan arah arus lalu lintas underpass.
ALT-0020,1789807881.223,2026-09-19 15:51:21.222,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,390,Golongan I,3.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #390),Sedan/Jip/Pick-up #390 terhenti di jalur underpass selama 3.2 detik.
ALT-0021,1789807884.626,2026-09-19 15:51:24.625,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,412,Golongan I,9.8,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #412),Sedan/Jip/Pick-up #412 melaju melawan arah arus lalu lintas underpass.
ALT-0022,1789807886.625,2026-09-19 15:51:26.624,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,413,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #413),Sedan/Jip/Pick-up #413 terhenti di jalur underpass selama 3.6 detik.
ALT-0023,1789807890.072,2026-09-19 15:51:30.072,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,428,Golongan I,0.0,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #428),Sedan/Jip/Pick-up #428 melaju melawan arah arus lalu lintas underpass.
ALT-0024,1789807890.656,2026-09-19 15:51:30.656,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,423,Golongan I,2.3,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #423),Sedan/Jip/Pick-up #423 terhenti di jalur underpass selama 3.1 detik.
ALT-0025,1789807890.656,2026-09-19 15:51:30.656,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,425,Golongan I,3.1,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #425),Sedan/Jip/Pick-up #425 terhenti di jalur underpass selama 3.1 detik.
ALT-0026,1789807892.686,2026-09-19 15:51:32.685,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,430,Golongan I,8.8,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #430),Sedan/Jip/Pick-up #430 melaju melawan arah arus lalu lintas underpass.
ALT-0027,1789807894.7,2026-09-19 15:51:34.700,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,426,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #426),Sedan/Jip/Pick-up #426 terhenti di jalur underpass selama 5.3 detik.
ALT-0028,1789807895.942,2026-09-19 15:51:35.941,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,440,Golongan I,8.9,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #440),Sedan/Jip/Pick-up #440 melaju melawan arah arus lalu lintas underpass.
ALT-0029,1789807897.835,2026-09-19 15:51:37.834,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,424,Golongan I,1.9,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Bus #424),Bus #424 terhenti di jalur underpass selama 3.1 detik.
ALT-0030,1789807900.651,2026-09-19 15:51:40.651,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,461,Golongan I,8.3,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #461),Sedan/Jip/Pick-up #461 melaju melawan arah arus lalu lintas underpass.
ALT-0031,1789807901.639,2026-09-19 15:51:41.638,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,463,Golongan V,2.3,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Truk 5+ Gandar #463),Truk 5+ Gandar #463 terhenti di jalur underpass selama 3.1 detik.
ALT-0032,1789807901.639,2026-09-19 15:51:41.638,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,462,Golongan I,1.8,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #462),Sedan/Jip/Pick-up #462 terhenti di jalur underpass selama 3.1 detik.
ALT-0033,1789807902.301,2026-09-19 15:51:42.301,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,466,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Bus #466),Bus #466 terhenti di jalur underpass selama 3.0 detik.
ALT-0034,1789807907.372,2026-09-19 15:51:47.371,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,469,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #469),Sedan/Jip/Pick-up #469 terhenti di jalur underpass selama 6.3 detik.
ALT-0035,1789807908.364,2026-09-19 15:51:48.363,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,500,Golongan I,4.4,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #500),Sedan/Jip/Pick-up #500 melaju melawan arah arus lalu lintas underpass.
ALT-0036,1789807910.665,2026-09-19 15:51:50.665,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,482,Golongan VI-A,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sepeda Motor (Taat Helm) #482),Sepeda Motor (Taat Helm) #482 terhenti di jalur underpass selama 6.4 detik.
ALT-0037,1789807910.665,2026-09-19 15:51:50.665,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,489,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #489),Sedan/Jip/Pick-up #489 terhenti di jalur underpass selama 5.4 detik.
ALT-0038,1789807910.96,2026-09-19 15:51:50.959,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,492,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #492),Sedan/Jip/Pick-up #492 terhenti di jalur underpass selama 5.1 detik.
ALT-0039,1789807912.442,2026-09-19 15:51:52.441,312,Underpass Unila Arah Rajabasa,PELANGGARAN_HELM,WARNING,518,Golongan VI-B,0.0,Underpass Unila Arah Rajabasa,ETLE: Pengendara Motor Tanpa Helm (#518),Sepeda motor #518 terdeteksi melanggar aturan lalu lintas (tidak mengenakan helm keselamatan SNI).
ALT-0040,1789807913.337,2026-09-19 15:51:53.337,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,517,Golongan I,2.2,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #517),Sedan/Jip/Pick-up #517 melaju melawan arah arus lalu lintas underpass.
ALT-0041,1789807915.211,2026-09-19 15:51:55.210,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,499,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #499),Sedan/Jip/Pick-up #499 terhenti di jalur underpass selama 7.8 detik.
ALT-0042,1789807916.46,2026-09-19 15:51:56.460,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,523,Golongan I,2.4,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #523),Sedan/Jip/Pick-up #523 melaju melawan arah arus lalu lintas underpass.
ALT-0043,1789807916.683,2026-09-19 15:51:56.683,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,524,Golongan I,0.0,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #524),Sedan/Jip/Pick-up #524 melaju melawan arah arus lalu lintas underpass.
ALT-0044,1789807923.393,2026-09-19 15:52:03.392,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,532,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #532),Sedan/Jip/Pick-up #532 terhenti di jalur underpass selama 4.2 detik.
ALT-0045,1789807924.113,2026-09-19 15:52:04.112,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,534,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #534),Sedan/Jip/Pick-up #534 terhenti di jalur underpass selama 3.4 detik.
ALT-0046,1789807925.677,2026-09-19 15:52:05.677,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,534,Golongan I,9.5,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #534),Sedan/Jip/Pick-up #534 melaju melawan arah arus lalu lintas underpass.
ALT-0047,1789807925.677,2026-09-19 15:52:05.677,312,Underpass Unila Arah Rajabasa,LAWAN_ARAH,CRITICAL,539,Golongan I,0.0,Underpass Unila Arah Rajabasa,BAHAYA: Kendaraan Lawan Arah! (Sedan/Jip/Pick-up #539),Sedan/Jip/Pick-up #539 melaju melawan arah arus lalu lintas underpass.
ALT-0048,1789807926.511,2026-09-19 15:52:06.510,312,Underpass Unila Arah Rajabasa,KENDARAAN_BERHENTI,WARNING,540,Golongan I,0.0,Underpass Unila Arah Rajabasa,Kendaraan Berhenti di Underpass (Sedan/Jip/Pick-up #540),Sedan/Jip/Pick-up #540 terhenti di jalur underpass selama 3.8 detik.
