timestamp_epoch,datetime_iso,location_id,location_name,frame_id,track_id,golongan,vehicle_subclass,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,pixel_center_x,pixel_center_y,ground_x_meter,ground_y_meter,length_meter,width_meter,speed_kmh,aspect_ratio,helmet_status,compliance_status,status
1789814928.923,2026-09-19 17:48:48.922,312,Underpass Unila Arah Rajabasa,4,2771,Golongan I,Sedan/Jip/Pick-up,0.633,433,328,546,456,490.2,392.4,5.07,29.37,7.13,3.5,1.0,0.88,N/A,NORMAL,NORMAL
1789814928.923,2026-09-19 17:48:48.922,312,Underpass Unila Arah Rajabasa,4,2835,Golongan I,Sedan/Jip/Pick-up,0.372,284,108,324,152,304.5,130.6,3.67,8.72,10.43,3.5,2.0,0.9,N/A,NORMAL,NORMAL
1789814928.923,2026-09-19 17:48:48.922,312,Underpass Unila Arah Rajabasa,4,2836,Golongan I,Sedan/Jip/Pick-up,0.291,337,174,394,244,366.0,209.8,4.53,18.51,9.74,3.5,2.2,0.82,N/A,NORMAL,NORMAL
1789814928.923,2026-09-19 17:48:48.922,312,Underpass Unila Arah Rajabasa,4,2850,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.425,599,404,646,471,623.1,438.1,8.44,29.06,3.86,1.76,0.0,0.71,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789814929.115,2026-09-19 17:48:49.114,312,Underpass Unila Arah Rajabasa,5,2765,Golongan I,Sedan/Jip/Pick-up,0.599,659,547,856,720,757.8,633.7,7.41,35.17,5.51,3.5,0.6,1.14,N/A,NORMAL,NORMAL
1789814929.115,2026-09-19 17:48:49.114,312,Underpass Unila Arah Rajabasa,5,2771,Golongan I,Sedan/Jip/Pick-up,0.626,436,332,550,462,493.5,397.4,5.08,29.56,7.1,3.5,0.9,0.88,N/A,NORMAL,NORMAL
1789814929.115,2026-09-19 17:48:49.114,312,Underpass Unila Arah Rajabasa,5,2835,Golongan I,Sedan/Jip/Pick-up,0.504,286,110,324,152,305.2,131.4,3.7,8.71,9.87,3.5,1.8,0.9,N/A,NORMAL,NORMAL
1789814929.115,2026-09-19 17:48:49.114,312,Underpass Unila Arah Rajabasa,5,2836,Golongan I,Sedan/Jip/Pick-up,0.425,338,176,396,247,367.6,212.3,4.54,18.75,9.72,3.5,2.5,0.82,N/A,NORMAL,NORMAL
1789814929.115,2026-09-19 17:48:49.114,312,Underpass Unila Arah Rajabasa,5,2853,Golongan I,Sedan/Jip/Pick-up,0.503,219,139,266,189,243.3,164.9,0.93,16.58,6.62,2.61,0.0,0.94,N/A,NORMAL,NORMAL
1789814929.344,2026-09-19 17:48:49.344,312,Underpass Unila Arah Rajabasa,6,2765,Golongan I,Sedan/Jip/Pick-up,0.701,665,554,856,720,761.3,637.4,7.48,35.17,5.21,3.5,0.7,1.16,N/A,NORMAL,NORMAL
1789814929.344,2026-09-19 17:48:49.344,312,Underpass Unila Arah Rajabasa,6,2771,Golongan I,Sedan/Jip/Pick-up,0.743,439,336,556,468,498.0,402.3,5.12,29.73,7.09,3.5,1.0,0.89,N/A,NORMAL,NORMAL
1789814929.344,2026-09-19 17:48:49.344,312,Underpass Unila Arah Rajabasa,6,2835,Golongan I,Sedan/Jip/Pick-up,0.587,286,110,325,154,306.0,132.5,3.7,8.94,10.26,3.5,1.8,0.9,N/A,NORMAL,NORMAL
1789814929.344,2026-09-19 17:48:49.344,312,Underpass Unila Arah Rajabasa,6,2836,Golongan I,Sedan/Jip/Pick-up,0.443,339,176,399,249,369.3,213.4,4.57,18.9,10.0,3.5,2.6,0.82,N/A,NORMAL,NORMAL
1789814929.344,2026-09-19 17:48:49.344,312,Underpass Unila Arah Rajabasa,6,2853,Golongan I,Sedan/Jip/Pick-up,0.58,218,137,263,185,241.1,161.6,0.88,16.21,6.47,2.54,0.0,0.94,N/A,NORMAL,NORMAL
1789814929.706,2026-09-19 17:48:49.705,312,Underpass Unila Arah Rajabasa,7,2765,Golongan I,Sedan/Jip/Pick-up,0.69,673,562,859,720,766.4,641.3,7.59,35.17,4.91,3.5,0.8,1.18,N/A,NORMAL,NORMAL
1789814929.706,2026-09-19 17:48:49.705,312,Underpass Unila Arah Rajabasa,7,2771,Golongan I,Sedan/Jip/Pick-up,0.697,441,341,560,474,501.4,408.0,5.11,29.94,6.98,3.5,1.1,0.89,N/A,NORMAL,NORMAL
1789814929.706,2026-09-19 17:48:49.705,312,Underpass Unila Arah Rajabasa,7,2835,Golongan I,Sedan/Jip/Pick-up,0.539,286,111,327,156,307.0,133.7,3.71,9.26,10.37,3.5,2.0,0.9,N/A,NORMAL,NORMAL
1789814929.706,2026-09-19 17:48:49.705,312,Underpass Unila Arah Rajabasa,7,2836,Golongan I,Sedan/Jip/Pick-up,0.403,341,179,401,251,371.7,215.4,4.62,19.01,9.71,3.5,2.5,0.83,N/A,NORMAL,NORMAL
1789814929.706,2026-09-19 17:48:49.705,312,Underpass Unila Arah Rajabasa,7,2853,Golongan I,Sedan/Jip/Pick-up,0.38,216,134,260,180,238.9,157.5,0.83,15.75,6.36,2.53,5.1,0.94,N/A,NORMAL,NORMAL
1789814929.867,2026-09-19 17:48:49.866,312,Underpass Unila Arah Rajabasa,8,2765,Golongan I,Sedan/Jip/Pick-up,0.555,678,567,860,720,769.9,643.9,7.65,35.17,4.72,3.5,0.9,1.2,N/A,NORMAL,NORMAL
1789814929.867,2026-09-19 17:48:49.866,312,Underpass Unila Arah Rajabasa,8,2771,Golongan I,Sedan/Jip/Pick-up,0.654,445,345,566,480,505.8,413.1,5.14,30.12,6.98,3.5,1.3,0.89,N/A,NORMAL,NORMAL
1789814929.867,2026-09-19 17:48:49.866,312,Underpass Unila Arah Rajabasa,8,2835,Golongan I,Sedan/Jip/Pick-up,0.319,286,110,329,158,307.5,134.8,3.69,9.67,11.09,3.5,2.5,0.89,N/A,NORMAL,NORMAL
1789814929.867,2026-09-19 17:48:49.866,312,Underpass Unila Arah Rajabasa,8,2836,Golongan I,Sedan/Jip/Pick-up,0.443,343,181,404,255,373.7,218.6,4.63,19.32,9.82,3.5,2.6,0.83,N/A,NORMAL,NORMAL
1789814929.867,2026-09-19 17:48:49.866,312,Underpass Unila Arah Rajabasa,8,2853,Golongan I,Sedan/Jip/Pick-up,0.538,216,129,259,173,237.9,151.5,0.82,14.99,6.39,2.59,6.1,0.94,N/A,NORMAL,NORMAL
1789814930.048,2026-09-19 17:48:50.047,312,Underpass Unila Arah Rajabasa,9,2765,Golongan I,Sedan/Jip/Pick-up,0.519,686,575,863,720,774.8,647.6,7.75,35.17,4.43,3.5,1.0,1.22,N/A,NORMAL,NORMAL
1789814930.048,2026-09-19 17:48:50.047,312,Underpass Unila Arah Rajabasa,9,2771,Golongan I,Sedan/Jip/Pick-up,0.492,449,349,571,486,510.6,418.2,5.19,30.27,6.97,3.5,1.5,0.9,N/A,NORMAL,NORMAL
1789814930.048,2026-09-19 17:48:50.047,312,Underpass Unila Arah Rajabasa,9,2836,Golongan I,Sedan/Jip/Pick-up,0.447,342,183,406,259,374.5,221.6,4.58,19.68,9.86,3.5,2.9,0.83,N/A,NORMAL,NORMAL
1789814930.048,2026-09-19 17:48:50.047,312,Underpass Unila Arah Rajabasa,9,2853,Golongan I,Sedan/Jip/Pick-up,0.482,215,126,258,171,236.8,148.8,0.79,14.73,6.67,2.64,6.5,0.94,N/A,NORMAL,NORMAL
1789814930.243,2026-09-19 17:48:50.243,312,Underpass Unila Arah Rajabasa,10,2765,Golongan I,Sedan/Jip/Pick-up,0.528,693,581,865,719,779.3,650.4,7.85,35.16,4.19,3.5,1.1,1.24,N/A,NORMAL,NORMAL
1789814930.243,2026-09-19 17:48:50.243,312,Underpass Unila Arah Rajabasa,10,2771,Golongan I,Bus,0.529,452,354,577,493,514.8,423.8,5.2,30.47,6.92,3.5,1.6,0.9,N/A,NORMAL,NORMAL
1789814930.243,2026-09-19 17:48:50.243,312,Underpass Unila Arah Rajabasa,10,2836,Golongan I,Sedan/Jip/Pick-up,0.469,344,185,408,261,376.4,223.6,4.62,19.82,9.75,3.5,3.0,0.84,N/A,NORMAL,NORMAL
1789814930.243,2026-09-19 17:48:50.243,312,Underpass Unila Arah Rajabasa,10,2853,Golongan I,Sedan/Jip/Pick-up,0.523,214,122,255,166,235.2,144.5,0.76,14.2,6.74,2.6,7.0,0.94,N/A,NORMAL,NORMAL
1789814930.426,2026-09-19 17:48:50.426,312,Underpass Unila Arah Rajabasa,11,2765,Golongan I,Sedan/Jip/Pick-up,0.574,700,586,867,718,784.0,652.7,7.96,35.15,4.0,3.5,1.2,1.27,N/A,NORMAL,NORMAL
1789814930.426,2026-09-19 17:48:50.426,312,Underpass Unila Arah Rajabasa,11,2771,Golongan I,Sedan/Jip/Pick-up,0.502,455,358,582,499,519.2,428.8,5.23,30.63,6.9,3.5,2.1,0.9,N/A,NORMAL,NORMAL
1789814930.426,2026-09-19 17:48:50.426,312,Underpass Unila Arah Rajabasa,11,2836,Golongan I,Sedan/Jip/Pick-up,0.472,346,187,410,263,378.8,225.5,4.67,19.91,9.65,3.5,3.1,0.85,N/A,NORMAL,NORMAL
1789814930.426,2026-09-19 17:48:50.426,312,Underpass Unila Arah Rajabasa,11,2853,Golongan I,Sedan/Jip/Pick-up,0.295,215,119,252,159,234.0,139.1,0.75,13.29,6.38,2.43,7.8,0.94,N/A,NORMAL,LAWAN_ARAH
1789814930.426,2026-09-19 17:48:50.426,312,Underpass Unila Arah Rajabasa,11,2835,Golongan I,Sedan/Jip/Pick-up,0.338,287,111,332,162,309.9,137.1,3.73,10.16,11.59,3.5,0.0,0.89,N/A,NORMAL,NORMAL
1789814930.666,2026-09-19 17:48:50.665,312,Underpass Unila Arah Rajabasa,12,2765,Golongan I,Sedan/Jip/Pick-up,0.528,706,594,869,719,787.7,656.9,8.02,35.16,3.74,3.5,1.3,1.3,N/A,NORMAL,NORMAL
1789814930.666,2026-09-19 17:48:50.665,312,Underpass Unila Arah Rajabasa,12,2771,Golongan I,Sedan/Jip/Pick-up,0.521,459,362,587,504,523.5,433.7,5.26,30.78,6.86,3.5,2.4,0.9,N/A,NORMAL,NORMAL
1789814930.666,2026-09-19 17:48:50.665,312,Underpass Unila Arah Rajabasa,12,2836,Golongan I,Sedan/Jip/Pick-up,0.585,347,189,413,266,380.5,228.3,4.67,20.17,9.65,3.5,3.2,0.85,N/A,NORMAL,NORMAL
1789814930.666,2026-09-19 17:48:50.665,312,Underpass Unila Arah Rajabasa,12,2853,Golongan I,Sedan/Jip/Pick-up,0.412,215,118,249,154,232.5,136.1,0.71,12.69,5.86,2.27,8.3,0.95,N/A,NORMAL,LAWAN_ARAH
1789814930.666,2026-09-19 17:48:50.665,312,Underpass Unila Arah Rajabasa,12,2835,Golongan I,Sedan/Jip/Pick-up,0.341,287,114,333,166,310.9,140.1,3.71,10.68,11.4,3.5,0.0,0.89,N/A,NORMAL,NORMAL
1789814930.932,2026-09-19 17:48:50.932,312,Underpass Unila Arah Rajabasa,13,2765,Golongan I,Sedan/Jip/Pick-up,0.439,712,601,869,719,790.6,660.8,8.08,35.17,3.49,3.5,1.3,1.33,N/A,NORMAL,NORMAL
1789814930.932,2026-09-19 17:48:50.932,312,Underpass Unila Arah Rajabasa,13,2771,Golongan I,Sedan/Jip/Pick-up,0.525,461,366,593,512,527.5,439.3,5.26,30.98,6.91,3.5,2.6,0.9,N/A,NORMAL,NORMAL
1789814930.932,2026-09-19 17:48:50.932,312,Underpass Unila Arah Rajabasa,13,2836,Golongan I,Sedan/Jip/Pick-up,0.533,349,191,415,269,382.5,230.8,4.69,20.38,9.64,3.5,3.3,0.85,N/A,NORMAL,NORMAL
1789814930.932,2026-09-19 17:48:50.932,312,Underpass Unila Arah Rajabasa,13,2853,Golongan I,Sedan/Jip/Pick-up,0.521,214,115,248,151,231.7,133.5,0.7,12.34,6.01,2.32,8.4,0.96,N/A,NORMAL,LAWAN_ARAH
1789814930.932,2026-09-19 17:48:50.932,312,Underpass Unila Arah Rajabasa,13,2835,Golongan I,Sedan/Jip/Pick-up,0.274,289,115,334,166,311.9,141.0,3.75,10.68,11.18,3.5,3.7,0.89,N/A,NORMAL,NORMAL
1789814931.149,2026-09-19 17:48:51.149,312,Underpass Unila Arah Rajabasa,14,2774,Golongan I,Sedan/Jip/Pick-up,0.255,203,79,230,105,217.1,92.5,0.27,5.43,6.25,2.61,0.0,1.04,N/A,NORMAL,NORMAL
1789814931.305,2026-09-19 17:48:51.305,312,Underpass Unila Arah Rajabasa,15,2883,Golongan I,Sedan/Jip/Pick-up,0.499,308,346,421,466,364.7,406.6,2.37,30.35,4.73,2.64,0.0,0.93,N/A,NORMAL,NORMAL
1789814931.305,2026-09-19 17:48:51.305,312,Underpass Unila Arah Rajabasa,15,2884,Golongan I,Sedan/Jip/Pick-up,0.485,271,94,312,134,292.4,114.6,3.41,6.09,10.79,3.5,0.0,1.02,N/A,NORMAL,NORMAL
1789814931.305,2026-09-19 17:48:51.305,312,Underpass Unila Arah Rajabasa,15,2885,Golongan I,Sedan/Jip/Pick-up,0.526,302,136,357,198,329.7,167.4,3.94,14.49,11.18,3.5,0.0,0.89,N/A,NORMAL,NORMAL
1789814931.305,2026-09-19 17:48:51.305,312,Underpass Unila Arah Rajabasa,15,2889,Golongan I,Sedan/Jip/Pick-up,0.586,528,452,694,630,611.4,541.3,5.65,33.62,6.2,3.5,0.0,0.94,N/A,NORMAL,NORMAL
1789814931.459,2026-09-19 17:48:51.458,312,Underpass Unila Arah Rajabasa,16,2883,Golongan I,Sedan/Jip/Pick-up,0.602,303,336,410,451,356.8,393.7,2.3,29.92,4.74,2.55,0.0,0.93,N/A,NORMAL,NORMAL
1789814931.459,2026-09-19 17:48:51.458,312,Underpass Unila Arah Rajabasa,16,2884,Golongan I,Sedan/Jip/Pick-up,0.628,272,95,313,135,292.7,115.2,3.42,6.19,10.71,3.5,0.0,1.02,N/A,NORMAL,NORMAL
1789814931.459,2026-09-19 17:48:51.458,312,Underpass Unila Arah Rajabasa,16,2885,Golongan I,Sedan/Jip/Pick-up,0.636,302,135,360,200,331.4,168.4,3.96,14.75,11.78,3.5,0.0,0.89,N/A,NORMAL,NORMAL
1789814931.459,2026-09-19 17:48:51.458,312,Underpass Unila Arah Rajabasa,16,2889,Golongan I,Sedan/Jip/Pick-up,0.708,533,455,700,635,617.1,545.5,5.71,33.71,6.24,3.5,0.0,0.94,N/A,NORMAL,NORMAL
1789814931.459,2026-09-19 17:48:51.458,312,Underpass Unila Arah Rajabasa,16,2892,Golongan I,Sedan/Jip/Pick-up,0.371,383,242,475,337,429.4,290.2,5.11,24.4,8.66,3.5,0.0,0.97,N/A,NORMAL,NORMAL
1789814931.459,2026-09-19 17:48:51.458,312,Underpass Unila Arah Rajabasa,16,2893,Golongan III,Truk 3 Gandar,0.415,383,242,475,338,429.7,290.5,5.11,24.43,8.72,3.5,0.0,0.96,N/A,NORMAL,NORMAL
1789814931.459,2026-09-19 17:48:51.458,312,Underpass Unila Arah Rajabasa,16,2709,Golongan I,Sedan/Jip/Pick-up,0.384,249,62,284,96,267.1,79.5,2.78,-1.07,12.69,3.5,0.0,1.05,N/A,NORMAL,NORMAL
1789814931.612,2026-09-19 17:48:51.611,312,Underpass Unila Arah Rajabasa,17,2883,Golongan I,Sedan/Jip/Pick-up,0.589,296,322,399,432,348.0,377.5,2.23,29.39,4.83,2.55,11.4,0.93,N/A,NORMAL,NORMAL
1789814931.612,2026-09-19 17:48:51.611,312,Underpass Unila Arah Rajabasa,17,2884,Golongan I,Sedan/Jip/Pick-up,0.545,271,95,314,137,292.9,116.8,3.38,6.66,11.13,3.5,6.7,1.02,N/A,NORMAL,NORMAL
1789814931.612,2026-09-19 17:48:51.611,312,Underpass Unila Arah Rajabasa,17,2885,Golongan I,Sedan/Jip/Pick-up,0.653,303,136,360,201,331.7,169.2,3.96,14.8,11.68,3.5,3.7,0.89,N/A,NORMAL,NORMAL
1789814931.612,2026-09-19 17:48:51.611,312,Underpass Unila Arah Rajabasa,17,2889,Golongan I,Sedan/Jip/Pick-up,0.669,535,459,705,642,620.5,551.1,5.7,33.85,6.24,3.5,2.7,0.94,N/A,NORMAL,NORMAL
1789814931.612,2026-09-19 17:48:51.611,312,Underpass Unila Arah Rajabasa,17,2892,Golongan I,Sedan/Jip/Pick-up,0.359,383,240,480,340,431.9,290.8,5.14,24.55,9.2,3.5,0.0,0.97,N/A,NORMAL,NORMAL
1789814931.612,2026-09-19 17:48:51.611,312,Underpass Unila Arah Rajabasa,17,2893,Golongan III,Truk 3 Gandar,0.396,384,241,479,340,432.2,291.5,5.14,24.57,9.06,3.5,0.0,0.96,N/A,NORMAL,NORMAL
1789814931.612,2026-09-19 17:48:51.611,312,Underpass Unila Arah Rajabasa,17,2709,Golongan I,Sedan/Jip/Pick-up,0.401,249,63,284,97,267.4,80.3,2.79,-0.98,12.51,3.5,0.0,1.05,N/A,NORMAL,NORMAL
1789814931.76,2026-09-19 17:48:51.760,312,Underpass Unila Arah Rajabasa,18,2883,Golongan I,Sedan/Jip/Pick-up,0.6,290,309,389,416,340.0,363.1,2.16,28.88,4.98,2.54,11.5,0.93,N/A,NORMAL,NORMAL
1789814931.76,2026-09-19 17:48:51.760,312,Underpass Unila Arah Rajabasa,18,2884,Golongan I,Sedan/Jip/Pick-up,0.55,271,96,315,139,293.2,117.7,3.37,6.93,11.23,3.5,6.7,1.02,N/A,NORMAL,NORMAL
1789814931.76,2026-09-19 17:48:51.760,312,Underpass Unila Arah Rajabasa,18,2885,Golongan I,Sedan/Jip/Pick-up,0.542,304,138,360,201,332.5,170.3,3.99,14.84,11.21,3.5,3.4,0.89,N/A,NORMAL,NORMAL
1789814931.76,2026-09-19 17:48:51.760,312,Underpass Unila Arah Rajabasa,18,2889,Golongan I,Sedan/Jip/Pick-up,0.617,540,465,711,648,626.2,557.2,5.74,33.96,6.14,3.5,2.7,0.94,N/A,NORMAL,NORMAL
1789814931.76,2026-09-19 17:48:51.760,312,Underpass Unila Arah Rajabasa,18,2892,Golongan III,Truk 3 Gandar,0.253,385,241,484,344,434.8,293.1,5.16,24.74,9.41,3.5,4.1,0.96,N/A,NORMAL,NORMAL
1789814931.76,2026-09-19 17:48:51.760,312,Underpass Unila Arah Rajabasa,18,2893,Golongan I,Sedan/Jip/Pick-up,0.511,385,242,484,345,435.1,294.2,5.15,24.82,9.34,3.5,4.7,0.96,N/A,NORMAL,NORMAL
1789814931.76,2026-09-19 17:48:51.760,312,Underpass Unila Arah Rajabasa,18,2709,Golongan I,Sedan/Jip/Pick-up,0.445,250,64,284,97,267.4,80.7,2.79,-0.95,12.07,3.5,1.4,1.06,N/A,NORMAL,NORMAL
1789814931.919,2026-09-19 17:48:51.919,312,Underpass Unila Arah Rajabasa,19,2883,Golongan I,Sedan/Jip/Pick-up,0.507,286,299,381,401,334.2,350.6,2.13,28.39,5.0,2.51,11.5,0.93,N/A,NORMAL,NORMAL
1789814931.919,2026-09-19 17:48:51.919,312,Underpass Unila Arah Rajabasa,19,2884,Golongan I,Sedan/Jip/Pick-up,0.49,272,96,317,140,294.8,118.6,3.42,7.1,11.52,3.5,6.4,1.01,N/A,NORMAL,NORMAL
1789814931.919,2026-09-19 17:48:51.919,312,Underpass Unila Arah Rajabasa,19,2885,Golongan I,Sedan/Jip/Pick-up,0.469,305,139,361,202,333.5,171.3,4.01,14.89,11.14,3.5,3.0,0.89,N/A,NORMAL,NORMAL
1789814931.919,2026-09-19 17:48:51.919,312,Underpass Unila Arah Rajabasa,19,2889,Golongan I,Sedan/Jip/Pick-up,0.546,544,471,716,655,630.3,563.2,5.74,34.08,6.06,3.5,2.7,0.94,N/A,NORMAL,NORMAL
1789814931.919,2026-09-19 17:48:51.919,312,Underpass Unila Arah Rajabasa,19,2892,Golongan III,Truk 3 Gandar,0.344,386,244,487,350,437.0,297.3,5.14,25.03,9.45,3.5,4.4,0.96,N/A,NORMAL,NORMAL
1789814931.919,2026-09-19 17:48:51.919,312,Underpass Unila Arah Rajabasa,19,2893,Golongan I,Sedan/Jip/Pick-up,0.419,387,244,489,350,438.4,297.4,5.17,25.04,9.5,3.5,4.7,0.96,N/A,NORMAL,NORMAL
1789814931.919,2026-09-19 17:48:51.919,312,Underpass Unila Arah Rajabasa,19,2709,Golongan I,Sedan/Jip/Pick-up,0.403,250,64,284,97,267.5,81.0,2.79,-0.91,12.07,3.5,1.4,1.06,N/A,NORMAL,NORMAL
1789814932.086,2026-09-19 17:48:52.085,312,Underpass Unila Arah Rajabasa,20,2884,Golongan I,Sedan/Jip/Pick-up,0.419,276,102,323,148,299.6,125.6,3.5,8.38,11.37,3.5,8.0,1.01,N/A,NORMAL,NORMAL
1789814932.086,2026-09-19 17:48:52.085,312,Underpass Unila Arah Rajabasa,20,2889,Golongan I,Sedan/Jip/Pick-up,0.684,576,508,756,699,666.8,603.9,5.94,34.84,5.69,3.5,3.9,0.94,N/A,NORMAL,NORMAL
1789814932.086,2026-09-19 17:48:52.085,312,Underpass Unila Arah Rajabasa,20,2709,Golongan I,Sedan/Jip/Pick-up,0.467,253,69,287,101,270.5,85.2,2.89,-0.12,11.17,3.5,3.0,1.07,N/A,NORMAL,NORMAL
1789814932.086,2026-09-19 17:48:52.085,312,Underpass Unila Arah Rajabasa,20,2669,Golongan I,Bus,0.321,412,280,524,397,468.7,338.8,5.33,27.12,8.6,3.5,0.0,0.96,N/A,NORMAL,NORMAL
1789814932.293,2026-09-19 17:48:52.293,312,Underpass Unila Arah Rajabasa,21,2884,Golongan I,Sedan/Jip/Pick-up,0.538,272,97,316,140,294.3,119.0,3.39,7.2,11.15,3.5,6.4,1.0,N/A,NORMAL,NORMAL
1789814932.293,2026-09-19 17:48:52.293,312,Underpass Unila Arah Rajabasa,21,2853,Golongan I,Sedan/Jip/Pick-up,0.417,211,89,241,120,226.8,105.0,0.62,7.68,6.77,2.66,0.0,0.96,N/A,NORMAL,LAWAN_ARAH
1789814932.293,2026-09-19 17:48:52.293,312,Underpass Unila Arah Rajabasa,21,2885,Golongan I,Sedan/Jip/Pick-up,0.529,309,147,366,211,338.4,179.3,4.06,15.76,10.59,3.5,0.0,0.89,N/A,NORMAL,NORMAL
1789814932.293,2026-09-19 17:48:52.293,312,Underpass Unila Arah Rajabasa,21,2892,Golongan I,Sedan/Jip/Pick-up,0.516,368,227,470,334,419.7,281.2,4.86,24.36,10.25,3.5,0.0,0.96,N/A,NORMAL,NORMAL
1789814932.487,2026-09-19 17:48:52.486,312,Underpass Unila Arah Rajabasa,22,2884,Golongan I,Sedan/Jip/Pick-up,0.364,270,95,314,139,292.6,117.4,3.34,7.0,11.51,3.5,5.0,1.0,N/A,NORMAL,NORMAL
1789814932.487,2026-09-19 17:48:52.486,312,Underpass Unila Arah Rajabasa,22,2905,Golongan I,Sedan/Jip/Pick-up,0.839,289,330,385,425,337.7,378.1,2.07,29.21,4.06,2.29,0.0,1.01,N/A,NORMAL,NORMAL
1789814932.487,2026-09-19 17:48:52.486,312,Underpass Unila Arah Rajabasa,22,2906,Golongan I,Sedan/Jip/Pick-up,0.488,543,433,716,620,630.2,526.7,6.14,33.4,7.36,3.5,0.0,0.92,N/A,NORMAL,NORMAL
1789814932.487,2026-09-19 17:48:52.486,312,Underpass Unila Arah Rajabasa,22,2853,Golongan I,Sedan/Jip/Pick-up,0.544,212,88,240,117,226.2,103.3,0.61,7.2,6.47,2.53,0.0,0.97,N/A,NORMAL,LAWAN_ARAH
1789814932.487,2026-09-19 17:48:52.486,312,Underpass Unila Arah Rajabasa,22,2885,Golongan I,Sedan/Jip/Pick-up,0.273,312,150,369,213,340.9,182.1,4.11,15.99,10.28,3.5,0.0,0.89,N/A,NORMAL,NORMAL
1789814932.487,2026-09-19 17:48:52.486,312,Underpass Unila Arah Rajabasa,22,2892,Golongan I,Sedan/Jip/Pick-up,0.503,365,226,469,334,417.9,280.5,4.8,24.41,10.34,3.5,0.0,0.95,N/A,NORMAL,NORMAL
1789814932.664,2026-09-19 17:48:52.664,312,Underpass Unila Arah Rajabasa,23,2884,Golongan I,Sedan/Jip/Pick-up,0.554,270,96,313,139,292.3,117.7,3.33,6.98,11.14,3.5,3.9,1.0,N/A,NORMAL,NORMAL
1789814932.664,2026-09-19 17:48:52.664,312,Underpass Unila Arah Rajabasa,23,2905,Golongan I,Sedan/Jip/Pick-up,0.814,284,320,375,410,329.6,365.1,1.99,28.74,4.03,2.23,0.0,1.01,N/A,NORMAL,NORMAL
