timestamp_epoch,datetime_iso,location_id,location_name,frame_id,track_id,golongan,vehicle_subclass,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,pixel_center_x,pixel_center_y,ground_x_meter,ground_y_meter,length_meter,width_meter,speed_kmh,aspect_ratio,helmet_status,compliance_status,status
1789806559.175,2026-09-19 15:29:19.175,282,Perempatan Jl. Jendral Sudirman,1,7,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.438,154,335,187,401,170.9,368.7,-2.47,15.44,4.09,0.82,0.0,0.51,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789806559.175,2026-09-19 15:29:19.175,282,Perempatan Jl. Jendral Sudirman,1,8,Golongan VI-A,Sepeda Motor (Taat Helm),0.428,690,157,740,206,715.4,182.2,10.59,1.56,4.85,1.6,0.0,1.01,HELM,TAAT_HUKUM,NORMAL
1789806559.175,2026-09-19 15:29:19.175,282,Perempatan Jl. Jendral Sudirman,1,10,Golongan VI-A,Sepeda Motor (Taat Helm),0.368,142,381,232,448,187.5,415.1,-1.43,17.89,3.72,2.12,0.0,1.35,HELM,TAAT_HUKUM,NORMAL
1789807190.042,2026-09-19 15:39:50.042,282,Perempatan Jl. Jendral Sudirman,2,10,Golongan VI-A,Sepeda Motor (Taat Helm),0.482,124,360,246,450,185.6,405.3,-1.45,17.99,5.11,2.91,0.0,1.35,HELM,TAAT_HUKUM,KENDARAAN_BERHENTI
1789807193.135,2026-09-19 15:39:53.134,282,Perempatan Jl. Jendral Sudirman,3,10,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.461,121,356,248,450,184.9,403.4,-1.47,17.99,5.36,3.04,0.0,1.34,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807193.135,2026-09-19 15:39:53.134,282,Perempatan Jl. Jendral Sudirman,3,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.635,308,329,401,412,355.1,370.9,2.04,16.01,5.02,2.31,0.0,1.13,HELM,TAAT_HUKUM,NORMAL
1789807193.135,2026-09-19 15:39:53.134,282,Perempatan Jl. Jendral Sudirman,3,17,Golongan VI-A,Sepeda Motor (Taat Helm),0.376,320,313,388,387,354.8,350.4,1.79,14.65,4.7,1.73,0.0,0.91,HELM,TAAT_HUKUM,NORMAL
1789807193.135,2026-09-19 15:39:53.134,282,Perempatan Jl. Jendral Sudirman,3,7,Golongan VI-A,Sepeda Motor (Taat Helm),0.367,147,330,188,411,168.0,371.1,-2.39,15.97,4.99,1.02,0.0,0.5,HELM,TAAT_HUKUM,PELANGGARAN_HELM
1789807193.316,2026-09-19 15:39:53.315,282,Perempatan Jl. Jendral Sudirman,4,10,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.455,121,355,247,450,184.5,403.2,-1.47,17.99,5.43,3.02,0.0,1.33,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807193.316,2026-09-19 15:39:53.315,282,Perempatan Jl. Jendral Sudirman,4,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.571,308,329,402,412,355.3,370.8,2.04,16.01,5.02,2.34,0.0,1.13,HELM,TAAT_HUKUM,NORMAL
1789807193.316,2026-09-19 15:39:53.315,282,Perempatan Jl. Jendral Sudirman,4,17,Golongan VI-A,Sepeda Motor (Taat Helm),0.374,321,314,389,388,355.6,351.6,1.82,14.7,4.69,1.73,0.0,0.91,HELM,TAAT_HUKUM,NORMAL
1789807193.316,2026-09-19 15:39:53.315,282,Perempatan Jl. Jendral Sudirman,4,7,Golongan VI-A,Sepeda Motor (Taat Helm),0.354,145,329,187,411,166.5,370.7,-2.42,16.0,5.06,1.04,0.0,0.5,HELM,TAAT_HUKUM,PELANGGARAN_HELM
1789807193.479,2026-09-19 15:39:53.478,282,Perempatan Jl. Jendral Sudirman,5,10,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.433,122,354,244,446,183.6,400.7,-1.55,17.8,5.29,2.93,0.0,1.32,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807193.479,2026-09-19 15:39:53.478,282,Perempatan Jl. Jendral Sudirman,5,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.611,307,328,401,411,354.7,370.3,2.02,15.98,5.03,2.34,0.4,1.13,HELM,TAAT_HUKUM,NORMAL
1789807193.479,2026-09-19 15:39:53.478,282,Perempatan Jl. Jendral Sudirman,5,17,Golongan VI-A,Sepeda Motor (Taat Helm),0.383,321,315,387,388,354.7,351.9,1.79,14.67,4.62,1.68,0.2,0.92,HELM,TAAT_HUKUM,NORMAL
1789807193.479,2026-09-19 15:39:53.478,282,Perempatan Jl. Jendral Sudirman,5,7,Golongan VI-A,Sepeda Motor (Taat Helm),0.384,145,329,187,413,166.6,371.5,-2.39,16.08,5.17,1.04,1.2,0.5,HELM,TAAT_HUKUM,PELANGGARAN_HELM
1789807193.654,2026-09-19 15:39:53.654,282,Perempatan Jl. Jendral Sudirman,6,10,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.422,124,354,241,444,183.2,399.6,-1.59,17.67,5.18,2.81,0.0,1.31,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807193.654,2026-09-19 15:39:53.654,282,Perempatan Jl. Jendral Sudirman,6,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.734,309,331,399,411,354.3,371.5,2.01,15.95,4.83,2.23,0.4,1.14,HELM,TAAT_HUKUM,NORMAL
1789807193.654,2026-09-19 15:39:53.654,282,Perempatan Jl. Jendral Sudirman,6,17,Golongan VI-A,Sepeda Motor (Taat Helm),0.38,317,315,384,388,351.1,351.8,1.7,14.67,4.62,1.7,0.4,0.92,HELM,TAAT_HUKUM,NORMAL
1789807193.802,2026-09-19 15:39:53.801,282,Perempatan Jl. Jendral Sudirman,7,10,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.436,125,354,241,444,183.1,399.4,-1.59,17.67,5.18,2.79,0.0,1.3,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807193.802,2026-09-19 15:39:53.801,282,Perempatan Jl. Jendral Sudirman,7,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.773,312,339,394,411,353.8,375.4,2.0,15.96,4.3,2.03,0.4,1.15,HELM,TAAT_HUKUM,NORMAL
1789807193.802,2026-09-19 15:39:53.801,282,Perempatan Jl. Jendral Sudirman,7,17,Golongan VI-A,Sepeda Motor (Taat Helm),0.434,319,314,381,381,350.3,347.7,1.61,14.27,4.28,1.58,1.1,0.92,HELM,TAAT_HUKUM,NORMAL
1789807193.802,2026-09-19 15:39:53.801,282,Perempatan Jl. Jendral Sudirman,7,7,Golongan VI-A,Sepeda Motor (Taat Helm),0.397,146,329,188,414,167.3,372.2,-2.36,16.15,5.23,1.04,0.0,0.49,HELM,TAAT_HUKUM,PELANGGARAN_HELM
1789807194.053,2026-09-19 15:39:54.052,282,Perempatan Jl. Jendral Sudirman,8,10,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.49,118,353,241,450,180.4,402.0,-1.57,17.98,5.56,2.95,0.0,1.27,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807194.053,2026-09-19 15:39:54.052,282,Perempatan Jl. Jendral Sudirman,8,7,Golongan VI-A,Sepeda Motor (Taat Helm),0.39,145,330,185,412,165.9,371.4,-2.43,16.04,5.05,0.99,0.0,0.49,HELM,TAAT_HUKUM,PELANGGARAN_HELM
1789807194.218,2026-09-19 15:39:54.218,282,Perempatan Jl. Jendral Sudirman,9,26,Golongan V,Truk 5+ Gandar,0.811,112,273,581,715,346.8,494.5,4.03,28.16,21.52,3.5,0.0,1.06,N/A,NORMAL,NORMAL
1789807194.218,2026-09-19 15:39:54.218,282,Perempatan Jl. Jendral Sudirman,9,28,Golongan VI-A,Sepeda Motor (Taat Helm),0.577,3,462,49,572,26.7,517.2,-3.24,23.3,5.02,0.97,0.0,0.42,HELM,TAAT_HUKUM,NORMAL
1789807194.37,2026-09-19 15:39:54.369,282,Perempatan Jl. Jendral Sudirman,10,26,Golongan V,Truk 5+ Gandar,0.778,73,286,528,714,301.0,500.5,3.22,28.15,20.58,3.5,0.0,1.06,N/A,NORMAL,NORMAL
1789807194.37,2026-09-19 15:39:54.369,282,Perempatan Jl. Jendral Sudirman,10,28,Golongan VI-A,Sepeda Motor (Taat Helm),0.548,4,458,52,571,28.3,515.0,-3.22,23.28,5.18,1.02,0.0,0.42,HELM,TAAT_HUKUM,NORMAL
1789807194.528,2026-09-19 15:39:54.528,282,Perempatan Jl. Jendral Sudirman,11,26,Golongan V,Truk 5+ Gandar,0.361,36,304,473,714,255.0,509.5,2.41,28.14,19.33,3.5,18.8,1.07,N/A,NORMAL,NORMAL
1789807194.528,2026-09-19 15:39:54.528,282,Perempatan Jl. Jendral Sudirman,11,33,Golongan I,Sedan/Jip/Pick-up,0.366,247,140,314,175,281.0,157.7,-3.44,-1.48,3.82,2.23,0.0,1.93,N/A,NORMAL,NORMAL
1789807194.728,2026-09-19 15:39:54.727,282,Perempatan Jl. Jendral Sudirman,12,26,Golongan V,Truk 5+ Gandar,0.374,27,320,446,713,237.1,517.0,2.09,28.1,18.2,3.5,16.8,1.07,N/A,NORMAL,NORMAL
1789807194.728,2026-09-19 15:39:54.727,282,Perempatan Jl. Jendral Sudirman,12,33,Golongan I,Sedan/Jip/Pick-up,0.364,247,140,313,174,280.7,157.6,-3.45,-1.5,3.72,2.2,0.0,1.93,N/A,NORMAL,NORMAL
1789807194.903,2026-09-19 15:39:54.902,282,Perempatan Jl. Jendral Sudirman,13,26,Golongan V,Truk 5+ Gandar,0.398,2,339,399,712,200.9,526.3,1.45,28.08,16.94,3.5,15.5,1.07,N/A,NORMAL,NORMAL
1789807194.903,2026-09-19 15:39:54.902,282,Perempatan Jl. Jendral Sudirman,13,33,Golongan I,Sedan/Jip/Pick-up,0.371,247,140,313,174,280.7,157.5,-3.46,-1.52,3.72,2.2,0.5,1.93,N/A,NORMAL,NORMAL
1789807194.903,2026-09-19 15:39:54.902,282,Perempatan Jl. Jendral Sudirman,13,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.53,305,315,401,400,353.6,358.0,1.88,15.36,5.3,2.42,0.0,1.13,HELM,TAAT_HUKUM,NORMAL
1789807194.903,2026-09-19 15:39:54.902,282,Perempatan Jl. Jendral Sudirman,13,17,Golongan VI-A,Sepeda Motor (Taat Helm),0.529,314,314,382,388,348.3,351.6,1.64,14.71,4.69,1.73,0.0,0.92,HELM,TAAT_HUKUM,NORMAL
1789807195.09,2026-09-19 15:39:55.090,282,Perempatan Jl. Jendral Sudirman,14,33,Golongan I,Sedan/Jip/Pick-up,0.366,247,140,314,175,280.9,157.8,-3.44,-1.45,3.82,2.23,0.3,1.93,N/A,NORMAL,NORMAL
1789807195.09,2026-09-19 15:39:55.090,282,Perempatan Jl. Jendral Sudirman,14,36,Golongan VI-A,Sepeda Motor (Taat Helm),0.364,151,329,175,379,163.9,354.6,-2.98,14.17,3.2,0.61,0.0,0.48,HELM,TAAT_HUKUM,NORMAL
1789807195.09,2026-09-19 15:39:55.090,282,Perempatan Jl. Jendral Sudirman,14,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.725,308,334,393,407,351.0,370.7,1.89,15.75,4.41,2.11,0.0,1.16,HELM,TAAT_HUKUM,NORMAL
1789807195.09,2026-09-19 15:39:55.090,282,Perempatan Jl. Jendral Sudirman,14,17,Golongan VI-A,Sepeda Motor (Taat Helm),0.487,314,314,378,383,346.8,348.9,1.55,14.41,4.4,1.63,0.0,0.93,HELM,TAAT_HUKUM,NORMAL
1789807195.244,2026-09-19 15:39:55.244,282,Perempatan Jl. Jendral Sudirman,15,33,Golongan I,Sedan/Jip/Pick-up,0.372,247,140,315,175,281.1,158.0,-3.43,-1.41,3.82,2.26,0.3,1.92,N/A,NORMAL,NORMAL
1789807195.244,2026-09-19 15:39:55.244,282,Perempatan Jl. Jendral Sudirman,15,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.739,309,341,391,410,350.7,376.0,1.92,15.93,4.12,2.02,6.1,1.18,HELM,TAAT_HUKUM,NORMAL
1789807195.244,2026-09-19 15:39:55.244,282,Perempatan Jl. Jendral Sudirman,15,17,Golongan VI-A,Sepeda Motor (Taat Helm),0.536,317,314,382,383,349.9,348.6,1.62,14.38,4.4,1.66,3.5,0.95,HELM,TAAT_HUKUM,NORMAL
1789807195.244,2026-09-19 15:39:55.244,282,Perempatan Jl. Jendral Sudirman,15,10,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.552,131,349,234,430,182.7,390.2,-1.78,16.99,4.77,2.5,0.0,1.27,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807195.408,2026-09-19 15:39:55.407,282,Perempatan Jl. Jendral Sudirman,16,33,Golongan I,Sedan/Jip/Pick-up,0.371,246,140,315,175,281.0,158.1,-3.42,-1.4,3.82,2.29,0.3,1.92,N/A,NORMAL,NORMAL
1789807195.408,2026-09-19 15:39:55.407,282,Perempatan Jl. Jendral Sudirman,16,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.725,309,343,391,412,350.5,377.6,1.93,16.01,4.1,2.02,5.5,1.19,HELM,TAAT_HUKUM,NORMAL
1789807195.408,2026-09-19 15:39:55.407,282,Perempatan Jl. Jendral Sudirman,16,17,Golongan VI-A,Sepeda Motor (Taat Helm),0.549,317,314,383,381,350.9,347.9,1.63,14.31,4.28,1.68,3.2,0.97,HELM,TAAT_HUKUM,NORMAL
1789807195.408,2026-09-19 15:39:55.407,282,Perempatan Jl. Jendral Sudirman,16,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.487,315,313,374,375,344.6,344.7,1.42,13.96,3.99,1.51,0.0,0.95,HELM,TAAT_HUKUM,NORMAL
1789807195.408,2026-09-19 15:39:55.407,282,Perempatan Jl. Jendral Sudirman,16,10,Golongan VI-A,Sepeda Motor (Taat Helm),0.435,129,355,238,442,183.8,399.2,-1.59,17.6,5.01,2.62,0.0,1.25,HELM,TAAT_HUKUM,PELANGGARAN_HELM
1789807195.408,2026-09-19 15:39:55.407,282,Perempatan Jl. Jendral Sudirman,16,7,Golongan VI-A,Sepeda Motor (Taat Helm),0.351,147,330,191,421,169.5,376.2,-2.21,16.52,5.54,1.09,0.0,0.48,HELM,TAAT_HUKUM,PELANGGARAN_HELM
1789807195.576,2026-09-19 15:39:55.576,282,Perempatan Jl. Jendral Sudirman,17,27,Golongan III,Truk 3 Gandar,0.609,697,247,886,406,791.9,327.0,12.36,15.68,10.64,3.5,0.0,1.2,N/A,NORMAL,NORMAL
1789807195.576,2026-09-19 15:39:55.576,282,Perempatan Jl. Jendral Sudirman,17,33,Golongan I,Sedan/Jip/Pick-up,0.355,247,140,314,175,281.0,158.0,-3.43,-1.41,3.82,2.23,0.3,1.92,N/A,NORMAL,NORMAL
1789807195.576,2026-09-19 15:39:55.576,282,Perempatan Jl. Jendral Sudirman,17,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.753,309,344,391,412,350.5,378.6,1.93,16.04,4.04,2.02,4.8,1.21,HELM,TAAT_HUKUM,NORMAL
1789807195.576,2026-09-19 15:39:55.576,282,Perempatan Jl. Jendral Sudirman,17,17,Golongan VI-A,Sepeda Motor (Taat Helm),0.533,317,313,384,381,351.1,347.8,1.64,14.31,4.35,1.71,2.8,0.99,HELM,TAAT_HUKUM,NORMAL
1789807195.576,2026-09-19 15:39:55.576,282,Perempatan Jl. Jendral Sudirman,17,38,Golongan VI-A,Sepeda Motor (Taat Helm),0.482,314,313,373,375,344.3,344.6,1.41,13.96,4.0,1.51,0.0,0.95,HELM,TAAT_HUKUM,NORMAL
1789807195.576,2026-09-19 15:39:55.576,282,Perempatan Jl. Jendral Sudirman,17,10,Golongan VI-B,Sepeda Motor (Tanpa Helm),0.541,127,356,240,448,184.2,402.5,-1.51,17.89,5.26,2.71,10.2,1.23,TANPA_HELM,MELANGGAR,PELANGGARAN_HELM
1789807195.576,2026-09-19 15:39:55.576,282,Perempatan Jl. Jendral Sudirman,17,41,Golongan I,Sedan/Jip/Pick-up,0.426,696,247,887,404,792.0,325.9,12.37,15.57,10.53,3.5,0.0,1.22,N/A,NORMAL,NORMAL
1789807195.576,2026-09-19 15:39:55.576,282,Perempatan Jl. Jendral Sudirman,17,7,Golongan VI-A,Sepeda Motor (Taat Helm),0.392,148,330,190,421,169.5,375.8,-2.22,16.48,5.54,1.04,0.0,0.47,HELM,TAAT_HUKUM,PELANGGARAN_HELM
1789807195.755,2026-09-19 15:39:55.754,282,Perempatan Jl. Jendral Sudirman,18,27,Golongan I,Sedan/Jip/Pick-up,0.375,676,254,874,420,775.5,337.5,11.95,16.44,10.82,3.5,0.0,1.2,N/A,NORMAL,NORMAL
1789807195.755,2026-09-19 15:39:55.754,282,Perempatan Jl. Jendral Sudirman,18,12,Golongan VI-A,Sepeda Motor (Taat Helm),0.753,308,344,392,412,350.6,378.4,1.93,16.04,4.04,2.07,4.0,1.22,HELM,TAAT_HUKUM,NORMAL
1789807195.755,2026-09-19 15:39:55.754,282,Perempatan Jl. Jendral Sudirman,18,17,Golongan VI-A,Sepeda Motor (Taat Helm),0.518,316,313,386,382,351.3,348.2,1.65,14.36,4.41,1.79,2.3,1.01,HELM,TAAT_HUKUM,NORMAL
